Company,Ticker,Sector,Industry,Market_Cap,Revenue_2023,Revenue_2022,Revenue_2021,EBITDA_2023,EBITDA_2022,EBITDA_2021,NetIncome_2023,NetIncome_2022,NetIncome_2021,TotalAssets,TotalDebt,TotalEquity,Cash,Employees,Founded,Headquarters,EBITDA_Margin_2023,Net_Margin_2023,Revenue_Growth_YoY,Debt_to_Equity,ROE,ROA,Current_Ratio,PE_Ratio
Company_064,MCA,Healthcare,Oil & Gas,68369.4309053966,6579.661021383239,2532.009790284063,7611.8221417782415,310.60520464399144,783.8792938662574,1510.3493130664822,361.7000486187345,538.5259476640855,257.83495816651487,14436.54491508483,19681.15519440058,12575.353186293769,4475.791058211716,20032,1983,Austin,4.720687032881415,5.4972444240401686,159.85922513534496,1.5650578479061428,2.876261551150401,2.5054474650703438,1.0008978588717816,44.06552660707389
Company_065,NCA,Consumer Goods,Banking,56712.278347994885,4768.171355014876,4934.7719715306275,1358.0413324061892,415.36548605978567,173.18443782708312,254.31628067616916,399.0629980658109,430.3543937282561,-83.92429676951257,40043.093565337345,5953.9426695352095,27399.163031317377,4839.1807548882,15301,1995,Los Angeles,8.71121138763038,8.369309077915172,-3.376055012813015,0.21730381554830064,1.456478789551637,0.9965838363978284,1.7038058787813752,10.278868503307752
Company_066,OCA,Technology,E-commerce,68870.96343566816,4360.02835950468,1884.6700676329967,3983.596919257351,137.77578477951684,1051.7288094267738,437.6995130518053,777.315010700907,210.36195892357375,309.6981341736211,1569.4064554969311,1541.6930671117216,12078.559913997202,2425.6972318497615,41175,1981,Boston,3.159974509779767,17.828209970386837,131.34173107447646,0.12763881440246327,6.435494100584938,49.529234952380826,2.2374547153163564,43.70550787351421
Company_067,PCA,Manufacturing,Software,4922.263709487357,4857.018777852507,1033.8785879217562,2012.155625313967,1973.4585606016215,265.0670217937087,803.2321639876561,579.971307749931,602.464970544104,403.6838151382227,1478.7715235399992,6596.580034055439,15772.493479848987,484.9391707669251,45054,1979,New York,40.63106713938156,11.940890786639306,369.78618520534496,0.41823317552695527,3.677106023159275,39.21980498796395,2.5612851172420847,21.101060791772213
Company_068,QCA,Real Estate,Hardware,97769.17224516379,2088.5049896367123,6269.426073321861,6589.381751277945,91.95515560575063,1209.989970454398,1522.96445922497,36.64196340086528,796.2213026850383,435.2989736392425,31213.624511261227,12297.589079825559,9315.658646950758,4679.248985732325,36729,1999,Chicago,4.402917688108846,1.7544589829895028,-66.68746125703791,1.320098722579413,0.3933373343693641,0.11739092775863189,2.5043202076744797,20.275258664426275
Company_069,RCA,Finance,Oil & Gas,8931.369792082838,8958.684894999224,4973.572147768253,6556.6523827037,910.1133861914172,1162.0040744017797,846.98023088842,704.7484739308651,-18.370017969410426,-45.68312440849258,13108.058466497176,3274.939134252448,26217.615214469948,1135.1092374223194,20072,1994,Miami,10.159006560208926,7.866650989413175,80.12576532179543,0.12491369285353435,2.6880723825022135,5.37645201791042,2.679581947432803,24.5144900280375
Company_070,SCA,Consumer Goods,Biotech,17005.58187053346,306.5252789862272,5914.040871212238,2725.2855403053604,1089.5324850815414,892.9655557430012,139.62711838835844,343.587497236215,120.56112492232327,276.5598098008874,10975.335736769892,16825.002884910977,5638.7034290584825,4805.863729860536,1006,1973,Chicago,355.4462094235615,112.09108050486533,-94.81699085851267,2.983842490847283,6.093377698595956,3.1305420214628885,2.0719120455148627,38.09076343995887
Company_071,TCA,Manufacturing,Banking,50979.64330740876,5478.675181296555,4674.563223497652,4745.661186911626,68.49494705544952,717.9721540297373,973.8400545622627,557.4959217814508,692.9560946056315,489.5084049488977,49614.53250069295,5748.705119312036,11094.955375153828,1950.0434017455916,33347,1989,Austin,1.2502100378077143,10.175743283424893,17.201862919659938,0.5181368401161625,5.024769392312416,1.1236544892842928,2.3327825560382025,10.920545830726692
Company_072,UCA,Consumer Goods,Banking,90994.21954589846,1878.8627778153955,2214.135591822511,7774.021242928953,370.1441358918846,1539.3493171315467,792.7217917523753,171.95418184349472,770.7499012725114,300.77472950239894,26226.05034255482,7248.744051055337,17992.05011733036,859.4431692958627,26666,1977,San Francisco,19.700434766303754,9.152035149870311,-15.142379502203108,0.4028859415010843,0.9557231150543787,0.6556617546199057,2.6449656348067645,5.406368185829761
Company_073,VCA,Technology,Renewable Energy,60272.68402991065,4026.9317858012637,2209.547928264192,1953.9249022662536,1768.5822426248976,801.2236290713149,536.1140871527833,393.65533121454337,569.3904014593613,31.180911420276516,23022.257925473146,11798.898985096701,28483.208968117295,1300.0125212733253,6149,1977,New York,43.91885278168405,9.775564925200623,82.25138881530387,0.41424050914711924,1.3820610299042562,1.7098901962130333,2.013845394112207,21.052942386800076
Company_074,WCA,Retail,Insurance,78397.24265465791,7083.317381710815,4072.6809539620117,6927.307803625935,1120.6990966917872,976.4314527089604,64.3585478432615,985.3622783928777,22.970808529626723,108.01782118488194,3533.145024834821,12836.059040054583,7128.68472069406,941.0516654899812,37996,2018,New York,15.82166993653908,13.911028198977663,73.92271729068237,1.8006209480400255,13.822497655597557,27.88909799814811,1.768087021720981,6.870778657267644
Company_075,XCA,Healthcare,Banking,98676.38217292585,9654.675094716851,143.9658303162456,7619.313104843588,1281.8486762528457,1563.5737471908396,733.036370457836,467.1556314371753,388.84658025692016,500.1778317914939,7842.911483059333,696.4744384662913,9583.933276940132,3538.169775546401,43803,1957,San Francisco,13.276973732179636,4.838646840563368,6606.226799448665,0.0726710441674376,4.874362309691751,5.9564057613837695,0.9708727094140036,37.88732636918944
Company_076,YCA,Energy,Renewable Energy,24221.56804014804,9637.13364492195,2372.2280700830433,5326.89556793206,1957.4762619270555,679.9912131802289,37.85042547067896,168.5620194646117,730.8771913417055,678.1479523595331,38657.44886166577,2350.885399623803,23967.55596504389,4597.455095117846,35890,1968,Los Angeles,20.311809860170396,1.749088740233786,306.2481920039244,0.09808615459383983,0.7032924830151868,0.43604020551848766,2.147213675581643,22.72389825443713
Company_077,ZCA,Energy,Software,11552.71000049108,6612.668515570057,8994.782159358932,480.8751069983926,1954.5766266004214,738.3652496939384,1394.497986036242,760.6240324641008,467.0162609866678,564.6042883261939,44047.26250376605,8142.392400855556,10147.478266115542,3354.587258539744,36371,1962,New York,29.558061499653498,11.50252777185414,-26.48328332565923,0.8024055028572598,7.4956951127845866,1.7268361056469,1.2929892919134964,44.1005281493257
Company_078,ADA,Technology,Renewable Energy,30390.058181467797,6525.839122064492,3022.5929281772214,5078.64911180024,1223.565292942402,1018.5556799537412,614.8673297301483,503.3496938166244,496.48547498542155,391.1181996459261,22776.553184808876,391.8744352206498,17818.320377183954,883.7997064564622,25587,1995,New York,18.749547300444625,7.713179629493938,115.90201780826331,0.02199278197525498,2.824899783826734,2.20994673659551,1.4494644504480745,43.850014230732135
Company_079,BDA,Consumer Goods,Hardware,48439.005885343366,353.8564514837133,3137.1056658727916,3103.545388408271,803.657333984832,1048.5085409169249,858.4280492957367,568.6956020727891,664.8832615421283,631.6871648444841,36188.030735098226,19114.9215495032,1037.861188952668,1019.1010291335532,42024,1996,Austin,227.11394143447498,160.71364523333105,-88.72028904435182,18.41760897600627,54.79495795065564,1.5715019317733139,2.7450763723749674,15.956703345933468
Company_080,CDA,Finance,Biotech,6966.471638666524,9350.916665374592,3229.4419164327464,901.2245447488104,976.884800780788,469.6300562197092,462.9479141194573,238.01896141891524,703.0258978326634,385.245149007729,16254.077258644178,12245.642287887276,21626.44488958421,1399.4888036309922,23221,1956,Los Angeles,10.446941575237048,2.5454077919469977,189.55209312770828,0.5662346423745799,1.1005921807034988,1.464364649136468,2.648539483201473,40.99014929408097
Company_081,DDA,Real Estate,Oil & Gas,30232.550632810697,7954.731855663589,1748.533174271946,7350.24466445388,854.8095761407601,165.79974303190897,1307.0403431718066,310.8606513422264,426.499194153781,1.0739099700972474,1126.6167274041368,12795.905595286624,15697.667524845083,2988.0159171595783,37434,1964,San Francisco,10.74592571630375,3.9078708997701868,354.9374282804659,0.8151469366410157,1.9802983522884505,27.592405099335554,0.9369336070684429,21.23476335997699
Company_082,EDA,Healthcare,Renewable Energy,77224.52532491622,5610.706873573501,2375.2404805025235,2486.277964494881,1466.5965544954126,1533.6019269264598,1077.565224553677,790.4829733452859,666.656135200406,34.73357116126195,21773.2958327518,3144.377636488397,7439.449751658552,4352.83514202271,29394,1970,New York,26.139247469923987,14.08883035876407,136.2163713371228,0.4226626620856454,10.62555699323133,3.630515928398064,0.9461149130694303,19.052230372195822
Company_083,FDA,Finance,Banking,21412.430287324216,6415.811853828104,2386.2662440468616,5092.922339561306,126.32468207602227,263.77616441351233,446.51900386019935,556.7516085852608,575.841245087376,298.4452701015744,22843.75481428422,14517.8853428325,966.7222070846819,1738.3956211473917,38517,1991,Miami,1.9689586439578723,8.677804481642731,168.86404104462162,15.017639231246891,57.59168502648156,2.4372158303727,1.1854016663995146,8.573871604504397
Company_084,GDA,Consumer Goods,Insurance,89524.8965917477,1999.4865147155547,2978.0069028281346,1890.5855775932052,716.4426486055553,134.26867851550713,835.3050675441499,-25.62618004856361,700.3565078223616,110.34087371938972,27460.58381562102,17613.57384247302,19700.88238689223,2688.1410434291097,35246,2007,Boston,35.83133186109414,-1.2816380535684269,-32.858231026372195,0.8940499971814471,-0.13007630595071068,-0.09331986610563646,0.9758121570476694,
Company_085,HDA,Healthcare,Oil & Gas,38469.165925101035,3693.148291275321,8959.776367267888,3626.183574461373,673.8034034496789,1049.0502620228476,151.14015663135186,957.8323095502944,534.9600455910331,579.354037946763,9353.41897052196,8248.609274803557,12969.32884518759,4117.94189731038,3133,1966,Miami,18.244688550456242,25.935387209148185,-58.780798315823645,0.6360089541460191,7.385365279759318,10.240451246426348,2.162279311218045,40.79524823553781
Company_086,IDA,Consumer Goods,E-commerce,24229.5661036899,4053.2275665121506,1456.5025186407152,7940.6196670511645,1854.7319261693476,976.5232632022016,1348.8329380585099,473.05377499924646,523.5856880027598,-19.78801109558505,38008.250604343586,2641.498324341173,24868.995092449586,3921.03903396841,19219,1963,Chicago,45.759383003638405,11.671039122195518,178.28496790344283,0.10621652843315538,1.9021829118574602,1.2446081244928064,1.2578208898633214,16.840065645987927
Company_087,JDA,Healthcare,Software,9676.631929620016,9375.882448007522,5028.839942340149,2513.642054198386,799.993218977824,810.4925475036558,964.9449900433815,467.2473704661476,819.3919732144174,347.26713461524724,49615.74272634232,17043.356659127407,6651.060173541407,4656.4463124873855,12379,1987,San Francisco,8.53245786104999,4.983502865540329,86.44225219951016,2.562502249931163,7.025156264935102,0.9417320890332525,2.06987513193159,35.34367128840718
Company_088,KDA,Healthcare,E-commerce,72420.78466554444,1498.6526878275074,1986.644169029923,6568.006532186734,651.8306759143662,50.979946707255245,254.52792797216944,145.97587794594236,857.3228878945872,415.7372860377644,46703.80628333649,11545.750674882836,14640.955984066628,1602.9520714107755,8336,1963,New York,43.49444545815881,9.740474169338958,-24.563607756727844,0.7885926771071354,0.9970378854004078,0.31255670482263304,2.0156323443774435,39.416441040634794
Company_089,LDA,Energy,Banking,50754.0415698808,4046.7639749459,1402.728530244017,3003.521936103098,145.6628956771322,56.203313439581706,224.9143997561682,959.4266227480912,449.5295358950169,769.239945037898,22192.396038176466,6305.141048396666,15431.1849537872,2225.582858732905,35312,1955,Miami,3.599490767906214,23.70848976337735,188.49231249626962,0.4085973350250867,6.217452681834546,4.32322233749631,1.040095456273999,32.88145797040233
Company_090,MDA,Retail,Oil & Gas,16050.460459736163,707.3613083956147,7048.7781160091145,3732.4233477776293,125.74595305589682,1790.8107077338832,101.87109198422296,664.5387517444085,883.6789252634136,115.26209379433305,7970.2190656726125,2515.560294506335,9446.616853244068,550.1767645027012,31873,1965,Chicago,17.776764372524788,93.9461550776175,-89.96476698863505,0.26629219048324854,7.034674551410422,8.337772729567096,2.0451291857179648,33.493533170605886
Company_091,NDA,Consumer Goods,Software,24031.90831770542,2285.9460348778275,1646.398101394421,5280.217013237085,1697.5516116463089,1306.5282707212236,1269.4288776792637,345.2782719937198,554.0757953719981,218.8126164002971,26749.726476463362,9684.53344604376,5718.1707817437045,1966.0398636613725,3766,2004,San Francisco,74.2603537330239,15.104392961410095,38.845278850949825,1.693641868298755,6.038264423582506,1.290773093689479,0.8345093406987218,23.836127973077087
Company_092,ODA,Manufacturing,Oil & Gas,58632.67474821726,6841.650789658621,1788.284148754627,4989.690724761,653.7657858738328,1503.4030250590338,1010.5851015570705,118.7419055528255,-35.38332015591385,-61.63011164167054,19199.019814856896,5390.437619420838,19559.658642143986,2521.7024831441604,29350,1975,Seattle,9.555673125878059,1.7355739017300882,282.5818617484918,0.2755895549120881,0.6070755513952563,0.6184789989171151,0.8751216617349606,19.610416710052696
Company_093,PDA,Retail,Hardware,48125.79480750789,3821.2940229431165,3610.8388792733144,3729.6294704072943,1572.1829222357433,1606.8315932030196,1528.982151541246,765.5937248808247,215.40689574801274,519.321235477888,22442.553078714205,5167.945378716418,25305.711593064716,240.21042736350873,25414,1977,Boston,41.14268393890471,20.03493372360741,5.828427983254584,0.20422051202593908,3.025379160215527,3.4113486206119625,1.7386302586524545,22.385700943174196
Company_094,QDA,Manufacturing,Renewable Energy,23469.50474217105,8904.970069675557,4110.514944894845,7071.429579603188,220.33002501348545,1779.012735090235,714.804209035353,-47.38609756648399,-61.97815176254509,571.5865317336547,33292.74117598036,16062.39810673899,3608.342251607776,226.07579182596433,16581,1970,Miami,2.474236558792981,-0.5321309021335144,116.63879560236859,4.451461914285442,-1.3132373334422498,-0.14233161912384534,1.3831285212551605,
Company_095,RDA,Manufacturing,Banking,35620.6197448391,7769.069958693701,5986.198438526688,1563.0449861529967,356.47757731482784,186.1282129869812,1059.8813243251277,740.8099284439095,165.046428325004,-81.14953507217847,5026.411706344939,19360.414693416107,9215.620935583898,3857.6545817987612,35194,2015,Los Angeles,4.588420225459862,9.53537466366785,29.783034065369375,2.100825850883312,8.03863281293885,14.738345597690902,1.0142181554888878,10.46238881717329
Company_096,SDA,Manufacturing,Banking,77688.74428314102,6474.652110057194,4819.688985917509,431.4146651099265,1937.2926674128237,1439.6984030616884,475.58703835453395,977.9673622947357,501.88158963632213,424.1803923865218,37655.58579204707,16254.218782993737,19866.118916279327,684.0739445126901,45888,1966,Miami,29.921185485836254,15.104554587197688,34.337550181666636,0.8181879335109682,4.922790236060344,2.597137560667783,1.996328939210914,9.27552645465371
